 Date,XAUUSD Open,XAUUSD Low,XAUUSD High,XAUUSD Close,XAUUSD Adj. Close
11/30/2015,"1,058.80","1,053.29","1,069.85","1,064.77","1,064.77"
11/27/2015,"1,072.20","1,052.83","1,073.95","1,057.45","1,057.45"
11/26/2015,"1,071.30","1,069.85","1,074.96","1,072.33","1,072.33"
11/25/2015,"1,075.60","1,067.95","1,080.95","1,071.12","1,071.12"
11/24/2015,"1,069.17","1,069.05","1,081.19","1,075.65","1,075.65"
11/23/2015,"1,078.65","1,066.87","1,078.65","1,069.18","1,069.18"
11/20/2015,"1,082.20","1,075.97","1,088.17","1,078.01","1,078.01"
11/19/2015,"1,070.70","1,069.72","1,087.46","1,082.21","1,082.21"
11/18/2015,"1,070.30","1,064.55","1,075.39","1,070.73","1,070.73"
11/17/2015,"1,082.76","1,065.60","1,085.28","1,070.30","1,070.30"
11/16/2015,"1,084.76","1,081.49","1,098.24","1,082.76","1,082.76"
11/13/2015,"1,085.21","1,079.79","1,088.76","1,083.91","1,083.91"
11/12/2015,"1,086.27","1,074.25","1,089.69","1,085.20","1,085.20"
11/11/2015,"1,089.67","1,084.28","1,094.05","1,086.26","1,086.26"
11/10/2015,"1,092.31","1,085.44","1,094.96","1,089.67","1,089.67"
11/9/2015,"1,090.02","1,088.50","1,095.80","1,092.31","1,092.31"
11/6/2015,"1,103.91","1,085.56","1,110.56","1,089.80","1,089.80"
11/5/2015,"1,107.92","1,103.11","1,111.62","1,103.92","1,103.92"
11/4/2015,"1,117.79","1,106.53","1,122.95","1,107.90","1,107.90"
11/3/2015,"1,133.84","1,114.56","1,138.40","1,117.79","1,117.79"
11/2/2015,"1,141.95","1,132.77","1,143.13","1,133.84","1,133.84"
10/30/2015,"1,145.95","1,139.28","1,150.16","1,142.11","1,142.11"
10/29/2015,"1,156.10","1,144.80","1,162.81","1,145.97","1,145.97"
10/28/2015,"1,166.89","1,152.44","1,183.02","1,156.10","1,156.10"
10/27/2015,"1,163.04","1,160.91","1,168.84","1,166.88","1,166.88"
10/26/2015,"1,163.49","1,162.25","1,169.79","1,163.04","1,163.04"
10/23/2015,"1,166.03","1,159.05","1,179.48","1,164.45","1,164.45"
10/22/2015,"1,167.18","1,162.86","1,171.90","1,166.05","1,166.05"
10/21/2015,"1,176.04","1,163.75","1,179.35","1,167.18","1,167.18"
10/20/2015,"1,170.76","1,167.49","1,180.89","1,176.04","1,176.04"
10/19/2015,"1,176.52","1,168.71","1,178.29","1,170.79","1,170.79"
10/16/2015,"1,183.10","1,174.43","1,184.48","1,177.30","1,177.30"
10/15/2015,"1,184.13","1,174.39","1,191.67","1,183.10","1,183.10"
10/14/2015,"1,168.84","1,163.40","1,189.91","1,184.13","1,184.13"
10/13/2015,"1,163.84","1,151.96","1,168.89","1,168.84","1,168.84"
10/12/2015,"1,155.50","1,154.99","1,169.09","1,163.85","1,163.85"
10/9/2015,"1,139.01","1,138.88","1,159.78","1,156.53","1,156.53"
10/8/2015,"1,145.53","1,136.67","1,151.41","1,139.01","1,139.01"
10/7/2015,"1,147.24","1,141.99","1,153.75","1,145.54","1,145.54"
10/6/2015,"1,135.75","1,135.09","1,151.30","1,147.24","1,147.24"
10/5/2015,"1,138.03","1,130.28","1,142.07","1,135.75","1,135.75"
10/2/2015,"1,113.61","1,104.75","1,141.42","1,138.60","1,138.60"
10/1/2015,"1,115.00","1,111.20","1,119.22","1,113.61","1,113.61"
9/30/2015,"1,127.23","1,111.83","1,128.26","1,115.09","1,115.09"
9/29/2015,"1,131.95","1,124.43","1,134.83","1,127.43","1,127.43"
9/28/2015,"1,145.33","1,128.16","1,148.27","1,131.95","1,131.95"
9/25/2015,"1,153.95","1,140.85","1,154.06","1,146.20","1,146.20"
9/24/2015,"1,130.27","1,130.27","1,156.80","1,153.95","1,153.95"
9/23/2015,"1,124.76","1,122.03","1,134.40","1,130.30","1,130.30"
9/22/2015,"1,133.42","1,121.43","1,136.70","1,124.76","1,124.76"
9/21/2015,"1,137.62","1,129.60","1,140.02","1,133.44","1,133.44"
9/18/2015,"1,131.51","1,127.65","1,141.84","1,139.23","1,139.23"
9/17/2015,"1,119.52","1,115.47","1,133.93","1,131.51","1,131.51"
9/16/2015,"1,105.35","1,104.07","1,124.32","1,119.52","1,119.52"
9/15/2015,"1,109.10","1,102.55","1,109.50","1,105.35","1,105.35"
9/14/2015,"1,107.30","1,103.70","1,110.60","1,109.10","1,109.10"
9/11/2015,"1,110.75","1,098.80","1,112.98","1,107.95","1,107.95"
9/10/2015,"1,107.85","1,103.97","1,115.15","1,110.75","1,110.75"
9/9/2015,"1,121.55","1,101.43","1,125.48","1,107.85","1,107.85"
9/8/2015,"1,119.95","1,118.74","1,126.80","1,121.55","1,121.55"
9/7/2015,"1,123.20","1,116.18","1,125.02","1,119.35","1,119.35"
9/4/2015,"1,125.46","1,116.93","1,132.25","1,121.85","1,121.85"
9/3/2015,"1,134.05","1,121.93","1,134.45","1,125.46","1,125.46"
9/2/2015,"1,140.27","1,132.20","1,142.55","1,134.05","1,134.05"
9/1/2015,"1,134.92","1,134.49","1,148.00","1,140.27","1,140.27"
8/31/2015,"1,133.73","1,125.75","1,136.80","1,134.93","1,134.93"
8/28/2015,"1,125.00","1,123.95","1,140.90","1,133.60","1,133.60"
8/27/2015,"1,125.26","1,118.40","1,129.43","1,125.00","1,125.00"
8/26/2015,"1,140.49","1,117.79","1,146.64","1,125.26","1,125.26"
8/25/2015,"1,155.11","1,134.73","1,156.74","1,140.49","1,140.49"
8/24/2015,"1,161.34","1,146.71","1,170.16","1,155.11","1,155.11"
8/21/2015,"1,152.20","1,149.05","1,168.39","1,160.77","1,160.77"
8/20/2015,"1,133.91","1,132.71","1,154.12","1,152.20","1,152.20"
8/19/2015,"1,117.75","1,116.38","1,134.78","1,133.88","1,133.88"
8/18/2015,"1,117.60","1,109.78","1,121.29","1,117.71","1,117.71"
8/17/2015,"1,114.70","1,113.82","1,122.92","1,117.70","1,117.70"
8/14/2015,"1,115.15","1,111.96","1,121.17","1,115.07","1,115.07"
8/13/2015,"1,124.46","1,113.72","1,126.89","1,115.10","1,115.10"
8/12/2015,"1,108.95","1,101.91","1,125.58","1,124.47","1,124.47"
8/11/2015,"1,104.54","1,093.95","1,119.58","1,108.95","1,108.95"
8/10/2015,"1,094.09","1,089.82","1,109.08","1,104.51","1,104.51"
8/7/2015,"1,089.63","1,082.95","1,099.63","1,094.15","1,094.15"
8/6/2015,"1,085.03","1,083.64","1,094.15","1,089.55","1,089.55"
8/5/2015,"1,087.70","1,083.09","1,092.60","1,085.03","1,085.03"
8/4/2015,"1,086.79","1,081.14","1,094.81","1,087.70","1,087.70"
8/3/2015,"1,096.04","1,085.98","1,097.84","1,086.79","1,086.79"
7/31/2015,"1,088.73","1,080.12","1,103.55","1,095.80","1,095.80"
7/30/2015,"1,096.86","1,082.68","1,098.76","1,088.76","1,088.76"
7/29/2015,"1,095.48","1,090.57","1,101.92","1,096.85","1,096.85"
7/28/2015,"1,093.98","1,091.75","1,099.07","1,095.48","1,095.48"
7/27/2015,"1,099.05","1,088.75","1,105.17","1,093.98","1,093.98"
7/24/2015,"1,090.70","1,077.40","1,101.67","1,099.11","1,099.11"
7/23/2015,"1,094.24","1,087.40","1,105.83","1,090.70","1,090.70"
7/22/2015,"1,101.25","1,087.26","1,103.51","1,094.24","1,094.24"
7/21/2015,"1,096.50","1,096.09","1,109.99","1,101.25","1,101.25"
7/20/2015,"1,133.74","1,086.18","1,133.75","1,096.50","1,096.50"
7/17/2015,"1,145.39","1,131.27","1,145.86","1,134.14","1,134.14"
7/16/2015,"1,149.45","1,142.58","1,149.72","1,145.39","1,145.39"
7/15/2015,"1,156.04","1,143.42","1,157.10","1,149.45","1,149.45"
7/14/2015,"1,157.98","1,153.06","1,159.87","1,156.06","1,156.06"
7/13/2015,"1,163.93","1,151.27","1,164.98","1,157.98","1,157.98"
7/10/2015,"1,159.43","1,157.65","1,165.51","1,163.74","1,163.74"
7/9/2015,"1,158.33","1,156.14","1,167.77","1,159.43","1,159.43"
7/8/2015,"1,155.26","1,147.36","1,164.80","1,158.33","1,158.33"
7/7/2015,"1,170.33","1,148.13","1,172.89","1,155.26","1,155.26"
7/6/2015,"1,171.61","1,163.00","1,175.15","1,170.33","1,170.33"
7/3/2015,"1,166.26","1,164.82","1,170.25","1,169.10","1,169.10"
7/2/2015,"1,168.83","1,157.18","1,169.56","1,166.26","1,166.26"
7/1/2015,"1,172.35","1,167.73","1,176.79","1,168.79","1,168.79"
6/30/2015,"1,179.80","1,166.99","1,180.78","1,172.35","1,172.35"
6/29/2015,"1,175.63","1,173.97","1,188.23","1,179.83","1,179.83"
6/26/2015,"1,173.19","1,168.84","1,178.73","1,175.52","1,175.52"
6/25/2015,"1,175.40","1,171.81","1,178.47","1,173.17","1,173.17"
6/24/2015,"1,178.63","1,171.04","1,180.38","1,175.40","1,175.40"
6/23/2015,"1,185.96","1,176.41","1,188.25","1,178.63","1,178.63"
6/22/2015,"1,200.27","1,182.25","1,202.14","1,185.98","1,185.98"
6/19/2015,"1,201.94","1,198.49","1,204.30","1,200.27","1,200.27"
6/18/2015,"1,185.39","1,183.75","1,205.80","1,201.94","1,201.94"
6/17/2015,"1,182.07","1,174.75","1,189.29","1,185.55","1,185.55"
6/16/2015,"1,186.43","1,176.18","1,188.00","1,182.07","1,182.07"
6/15/2015,"1,181.58","1,172.92","1,190.45","1,186.43","1,186.43"
6/12/2015,"1,182.00","1,176.93","1,184.41","1,181.63","1,181.63"
6/11/2015,"1,186.06","1,175.86","1,188.08","1,182.01","1,182.01"
6/10/2015,"1,176.80","1,175.38","1,192.43","1,186.06","1,186.06"
6/9/2015,"1,174.07","1,172.66","1,183.06","1,176.80","1,176.80"
6/8/2015,"1,171.85","1,169.29","1,177.77","1,174.07","1,174.07"
6/5/2015,"1,176.90","1,162.88","1,178.64","1,171.94","1,171.94"
6/4/2015,"1,185.17","1,173.04","1,187.76","1,176.89","1,176.89"
6/3/2015,"1,193.01","1,179.65","1,195.57","1,185.17","1,185.17"
6/2/2015,"1,189.20","1,186.10","1,196.40","1,193.01","1,193.01"
6/1/2015,"1,190.25","1,184.73","1,204.42","1,189.20","1,189.20"
5/29/2015,"1,188.40","1,186.01","1,193.84","1,190.58","1,190.58"
5/28/2015,"1,188.09","1,180.81","1,192.24","1,188.40","1,188.40"
5/27/2015,"1,187.30","1,183.82","1,191.04","1,188.09","1,188.09"
5/26/2015,"1,206.90","1,185.68","1,207.69","1,187.30","1,187.30"
5/25/2015,"1,206.10","1,202.95","1,209.53","1,206.60","1,206.60"
5/22/2015,"1,206.30","1,201.70","1,214.97","1,206.21","1,206.21"
5/21/2015,"1,209.80","1,200.80","1,214.75","1,204.86","1,204.86"
5/20/2015,"1,207.86","1,203.43","1,213.56","1,209.80","1,209.80"
5/19/2015,"1,225.51","1,205.92","1,225.95","1,207.86","1,207.86"
5/18/2015,"1,223.56","1,221.75","1,232.44","1,225.51","1,225.51"
5/15/2015,"1,221.14","1,211.16","1,226.28","1,224.80","1,224.80"
5/14/2015,"1,215.75","1,211.69","1,227.26","1,221.14","1,221.14"
5/13/2015,"1,193.93","1,191.42","1,218.99","1,215.75","1,215.75"
5/12/2015,"1,183.97","1,180.92","1,197.21","1,193.94","1,193.94"
5/11/2015,"1,188.49","1,179.06","1,191.85","1,183.97","1,183.97"
5/8/2015,"1,184.51","1,181.91","1,193.73","1,188.39","1,188.39"
5/7/2015,"1,192.24","1,178.94","1,192.95","1,184.51","1,184.51"
5/6/2015,"1,193.34","1,188.39","1,197.74","1,192.24","1,192.24"
5/5/2015,"1,188.33","1,185.82","1,199.93","1,193.34","1,193.34"
5/4/2015,"1,178.40","1,177.83","1,192.97","1,188.33","1,188.33"
5/1/2015,"1,184.38","1,170.52","1,185.33","1,178.46","1,178.46"
4/30/2015,"1,204.71","1,177.15","1,212.74","1,184.37","1,184.37"
4/29/2015,"1,212.17","1,201.51","1,214.73","1,204.71","1,204.71"
4/28/2015,"1,202.03","1,199.34","1,215.16","1,212.17","1,212.17"
4/27/2015,"1,179.38","1,178.75","1,207.35","1,202.15","1,202.15"
4/24/2015,"1,193.97","1,175.35","1,196.08","1,179.00","1,179.00"
4/23/2015,"1,187.13","1,184.45","1,198.12","1,193.97","1,193.97"
4/22/2015,"1,202.41","1,185.82","1,204.92","1,187.13","1,187.13"
4/21/2015,"1,195.89","1,192.29","1,204.38","1,202.41","1,202.41"
4/20/2015,"1,204.20","1,191.52","1,209.30","1,195.89","1,195.89"
4/17/2015,"1,198.55","1,197.51","1,207.95","1,204.22","1,204.22"
4/16/2015,"1,202.58","1,194.82","1,209.24","1,198.55","1,198.55"
4/15/2015,"1,192.78","1,189.01","1,204.76","1,202.58","1,202.58"
4/14/2015,"1,198.88","1,184.10","1,201.62","1,192.78","1,192.78"
4/13/2015,"1,207.65","1,196.50","1,209.65","1,198.88","1,198.88"
4/10/2015,"1,194.80","1,193.00","1,210.83","1,207.59","1,207.59"
4/9/2015,"1,202.56","1,192.74","1,207.08","1,194.81","1,194.81"
4/8/2015,"1,209.17","1,197.63","1,214.50","1,202.57","1,202.57"
4/7/2015,"1,214.85","1,207.64","1,225.00","1,209.22","1,209.22"
4/6/2015,"1,214.22","1,209.46","1,224.34","1,214.84","1,214.84"
4/3/2015,"1,202.61","1,197.25","1,212.50","1,206.91","1,206.91"
4/2/2015,"1,203.98","1,195.10","1,207.45","1,202.61","1,202.61"
4/1/2015,"1,183.57","1,180.99","1,208.66","1,203.98","1,203.98"
3/31/2015,"1,186.07","1,178.59","1,190.82","1,183.57","1,183.57"
3/30/2015,"1,198.59","1,182.52","1,202.34","1,186.07","1,186.07"
3/27/2015,"1,204.78","1,192.73","1,206.29","1,198.55","1,198.55"
3/26/2015,"1,195.47","1,194.63","1,219.79","1,204.81","1,204.81"
3/25/2015,"1,193.28","1,186.77","1,199.81","1,195.47","1,195.47"
3/24/2015,"1,189.53","1,185.53","1,195.15","1,193.28","1,193.28"
3/23/2015,"1,182.53","1,179.44","1,191.71","1,189.54","1,189.54"
3/20/2015,"1,171.17","1,168.85","1,188.07","1,182.54","1,182.54"
3/19/2015,"1,167.64","1,159.74","1,177.96","1,171.18","1,171.18"
3/18/2015,"1,149.54","1,146.06","1,175.91","1,167.61","1,167.61"
3/17/2015,"1,154.81","1,142.92","1,159.95","1,149.57","1,149.57"
3/16/2015,"1,158.53","1,150.51","1,164.20","1,154.81","1,154.81"
3/13/2015,"1,153.73","1,151.53","1,161.85","1,158.48","1,158.48"
3/12/2015,"1,155.31","1,148.70","1,166.66","1,153.73","1,153.73"
3/11/2015,"1,161.84","1,147.72","1,165.33","1,155.31","1,155.31"
3/10/2015,"1,167.21","1,155.30","1,170.60","1,161.84","1,161.84"
3/9/2015,"1,167.42","1,165.95","1,175.42","1,167.21","1,167.21"
3/6/2015,"1,198.40","1,163.84","1,200.84","1,167.29","1,167.29"
3/5/2015,"1,200.34","1,196.61","1,209.53","1,198.40","1,198.40"
3/4/2015,"1,203.82","1,198.40","1,209.12","1,200.34","1,200.34"
3/3/2015,"1,206.83","1,195.50","1,214.89","1,203.74","1,203.74"
3/2/2015,"1,213.14","1,204.77","1,223.34","1,206.83","1,206.83"
2/27/2015,"1,209.49","1,204.54","1,219.40","1,213.18","1,213.18"
2/26/2015,"1,205.00","1,203.74","1,220.07","1,209.49","1,209.49"
2/25/2015,"1,200.53","1,200.40","1,211.94","1,205.00","1,205.00"
2/24/2015,"1,201.83","1,190.52","1,204.65","1,200.53","1,200.53"
2/23/2015,"1,201.94","1,191.19","1,210.43","1,201.83","1,201.83"
2/20/2015,"1,206.84","1,198.30","1,215.49","1,201.94","1,201.94"
2/19/2015,"1,212.29","1,205.52","1,223.09","1,206.84","1,206.84"
2/18/2015,"1,209.89","1,197.72","1,213.55","1,212.42","1,212.42"
2/17/2015,"1,231.50","1,203.91","1,234.08","1,209.89","1,209.89"
2/16/2015,"1,229.76","1,227.85","1,236.70","1,232.55","1,232.55"
2/13/2015,"1,221.98","1,218.70","1,235.09","1,229.76","1,229.76"
2/12/2015,"1,218.83","1,215.30","1,233.03","1,221.98","1,221.98"
2/11/2015,"1,233.55","1,216.84","1,238.84","1,218.83","1,218.83"
2/10/2015,"1,239.04","1,231.12","1,245.98","1,233.55","1,233.55"
2/9/2015,"1,233.91","1,233.70","1,243.72","1,239.03","1,239.03"
2/6/2015,"1,264.82","1,228.48","1,268.91","1,234.04","1,234.04"
2/5/2015,"1,269.35","1,256.45","1,274.18","1,264.82","1,264.82"
2/4/2015,"1,260.52","1,256.71","1,272.69","1,269.35","1,269.35"
2/3/2015,"1,274.41","1,255.65","1,285.23","1,260.52","1,260.52"
2/2/2015,"1,283.75","1,266.50","1,283.75","1,274.41","1,274.41"
1/30/2015,"1,257.27","1,257.26","1,284.89","1,283.79","1,283.79"
1/29/2015,"1,284.49","1,252.07","1,286.30","1,257.27","1,257.27"
1/28/2015,"1,292.34","1,279.90","1,293.97","1,284.49","1,284.49"
1/27/2015,"1,281.40","1,272.44","1,297.65","1,292.34","1,292.34"
1/26/2015,"1,294.33","1,275.99","1,299.31","1,281.40","1,281.40"
1/23/2015,"1,302.25","1,284.51","1,302.68","1,294.08","1,294.08"
1/22/2015,"1,293.09","1,279.67","1,307.62","1,302.25","1,302.25"
1/21/2015,"1,295.32","1,284.77","1,305.25","1,293.09","1,293.09"
1/20/2015,"1,275.65","1,274.10","1,297.23","1,295.32","1,295.32"
1/19/2015,"1,280.15","1,272.19","1,283.00","1,275.65","1,275.65"
1/16/2015,"1,262.75","1,255.14","1,282.13","1,280.45","1,280.45"
1/15/2015,"1,228.72","1,226.14","1,266.85","1,262.75","1,262.75"
1/14/2015,"1,230.64","1,225.16","1,244.51","1,228.72","1,228.72"
1/13/2015,"1,233.31","1,227.37","1,244.29","1,230.64","1,230.64"
1/12/2015,"1,222.72","1,217.66","1,235.97","1,233.31","1,233.31"
1/9/2015,"1,208.79","1,207.51","1,224.17","1,223.25","1,223.25"
1/8/2015,"1,211.41","1,204.68","1,216.74","1,208.79","1,208.79"
1/7/2015,"1,218.59","1,209.11","1,219.27","1,211.41","1,211.41"
1/6/2015,"1,204.86","1,201.80","1,223.19","1,218.58","1,218.58"
1/5/2015,"1,188.73","1,178.23","1,207.60","1,204.86","1,204.86"
1/2/2015,"1,183.24","1,168.34","1,195.11","1,188.39","1,188.39"
1/1/2015,"1,184.37","1,181.88","1,184.51","1,181.98","1,181.98"
12/31/2014,"1,200.55","1,179.86","1,206.30","1,184.37","1,184.37"
12/30/2014,"1,183.29","1,180.85","1,210.74","1,200.55","1,200.55"
12/29/2014,"1,196.19","1,178.96","1,197.60","1,183.29","1,183.29"
12/26/2014,"1,174.58","1,174.47","1,199.17","1,196.00","1,196.00"
12/25/2014,"1,173.91","1,173.76","1,173.91","1,173.80","1,173.80"
12/24/2014,"1,176.57","1,173.04","1,181.25","1,173.80","1,173.80"
12/23/2014,"1,176.44","1,172.73","1,185.07","1,176.57","1,176.57"
12/22/2014,"1,195.73","1,170.76","1,202.17","1,176.44","1,176.44"
12/19/2014,"1,198.57","1,193.87","1,201.43","1,195.74","1,195.74"
12/18/2014,"1,189.73","1,188.63","1,213.94","1,198.57","1,198.57"
12/17/2014,"1,197.01","1,183.89","1,203.03","1,189.71","1,189.71"
12/16/2014,"1,193.23","1,187.64","1,223.51","1,197.01","1,197.01"
12/15/2014,"1,222.68","1,190.82","1,224.25","1,193.23","1,193.23"
12/12/2014,"1,227.72","1,214.48","1,228.24","1,222.59","1,222.59"
12/11/2014,"1,226.31","1,216.02","1,232.77","1,227.72","1,227.72"
12/10/2014,"1,231.07","1,224.74","1,238.30","1,226.31","1,226.31"
12/9/2014,"1,203.46","1,199.39","1,238.32","1,231.06","1,231.06"
12/8/2014,"1,192.40","1,187.27","1,208.97","1,203.51","1,203.51"
12/5/2014,"1,205.26","1,186.47","1,207.71","1,192.35","1,192.35"
12/4/2014,"1,209.43","1,201.43","1,213.49","1,205.27","1,205.27"
12/3/2014,"1,198.28","1,194.64","1,215.20","1,209.43","1,209.43"
12/2/2014,"1,212.10","1,192.09","1,213.41","1,198.28","1,198.28"
12/1/2014,"1,167.15","1,142.88","1,221.43","1,212.10","1,212.10"
11/28/2014,"1,191.10","1,163.83","1,194.25","1,167.38","1,167.38"
11/27/2014,"1,197.90","1,185.82","1,199.76","1,192.67","1,192.67"
11/26/2014,"1,200.98","1,195.05","1,203.16","1,197.87","1,197.87"
11/25/2014,"1,197.14","1,190.53","1,203.07","1,200.98","1,200.98"
11/24/2014,"1,201.51","1,192.91","1,204.42","1,197.14","1,197.14"
11/21/2014,"1,193.79","1,186.93","1,207.93","1,201.55","1,201.55"
11/20/2014,"1,182.68","1,176.95","1,197.22","1,193.79","1,193.79"
11/19/2014,"1,197.08","1,175.24","1,202.27","1,182.68","1,182.68"
11/18/2014,"1,186.57","1,183.52","1,204.68","1,197.08","1,197.08"
11/17/2014,"1,188.79","1,181.62","1,194.38","1,186.57","1,186.57"
11/14/2014,"1,162.52","1,146.98","1,193.76","1,188.75","1,188.75"
11/13/2014,"1,162.60","1,154.07","1,168.11","1,162.55","1,162.55"
11/12/2014,"1,164.34","1,157.45","1,170.23","1,162.60","1,162.60"
11/11/2014,"1,151.44","1,146.27","1,173.41","1,164.33","1,164.33"
11/10/2014,"1,177.95","1,147.46","1,178.70","1,151.47","1,151.47"
11/7/2014,"1,141.92","1,132.16","1,178.82","1,177.97","1,177.97"
11/6/2014,"1,140.54","1,138.23","1,149.70","1,141.92","1,141.92"
11/5/2014,"1,168.33","1,137.94","1,169.87","1,140.54","1,140.54"
11/4/2014,"1,165.64","1,164.03","1,174.68","1,168.39","1,168.39"
11/3/2014,"1,172.73","1,161.75","1,173.94","1,165.63","1,165.63"
10/31/2014,"1,198.85","1,161.35","1,202.82","1,172.94","1,172.94"
10/30/2014,"1,212.15","1,196.07","1,216.80","1,198.85","1,198.85"
10/29/2014,"1,228.52","1,208.50","1,230.67","1,212.15","1,212.15"
10/28/2014,"1,226.62","1,222.62","1,235.62","1,228.52","1,228.52"
10/27/2014,"1,231.05","1,225.53","1,232.11","1,226.62","1,226.62"
10/24/2014,"1,231.84","1,229.01","1,234.32","1,231.01","1,231.01"
10/23/2014,"1,241.27","1,226.43","1,244.72","1,231.84","1,231.84"
10/22/2014,"1,248.70","1,240.55","1,251.90","1,241.27","1,241.27"
10/21/2014,"1,246.91","1,245.48","1,255.34","1,248.70","1,248.70"
10/20/2014,"1,238.37","1,234.74","1,248.80","1,246.91","1,246.91"
10/17/2014,"1,238.81","1,231.81","1,241.80","1,238.32","1,238.32"
10/16/2014,"1,242.02","1,235.58","1,245.27","1,238.81","1,238.81"
10/15/2014,"1,232.81","1,221.99","1,249.75","1,242.02","1,242.02"
10/14/2014,"1,235.87","1,231.07","1,238.30","1,232.83","1,232.83"
10/13/2014,"1,223.16","1,216.53","1,237.86","1,235.87","1,235.87"
10/10/2014,"1,224.31","1,217.48","1,225.56","1,223.16","1,223.16"
10/9/2014,"1,221.14","1,219.13","1,233.43","1,224.33","1,224.33"
10/8/2014,"1,209.01","1,205.02","1,224.20","1,221.14","1,221.14"
10/7/2014,"1,207.30","1,203.02","1,213.54","1,209.01","1,209.01"
10/6/2014,"1,191.22","1,183.24","1,209.04","1,207.30","1,207.30"
10/3/2014,"1,214.53","1,190.14","1,216.64","1,191.42","1,191.42"
10/2/2014,"1,213.80","1,208.79","1,222.47","1,214.57","1,214.57"
10/1/2014,"1,208.15","1,204.75","1,219.45","1,213.82","1,213.82"
9/30/2014,"1,215.83","1,204.57","1,220.19","1,208.15","1,208.15"
9/29/2014,"1,218.36","1,215.01","1,223.42","1,215.81","1,215.81"
9/26/2014,"1,221.58","1,212.46","1,231.11","1,218.38","1,218.38"
9/25/2014,"1,217.07","1,207.04","1,224.59","1,221.58","1,221.58"
9/24/2014,"1,223.42","1,215.82","1,226.16","1,217.09","1,217.09"
9/23/2014,"1,215.07","1,214.29","1,234.68","1,223.42","1,223.42"
9/22/2014,"1,215.65","1,208.40","1,220.51","1,215.08","1,215.08"
9/19/2014,"1,225.15","1,213.87","1,228.68","1,215.70","1,215.70"
9/18/2014,"1,223.53","1,216.03","1,227.98","1,225.15","1,225.15"
9/17/2014,"1,235.55","1,221.54","1,239.44","1,223.51","1,223.51"
9/16/2014,"1,233.29","1,231.86","1,242.04","1,235.55","1,235.55"
9/15/2014,"1,229.57","1,225.67","1,238.53","1,233.22","1,233.22"
9/12/2014,"1,240.91","1,227.68","1,241.81","1,229.65","1,229.65"
9/11/2014,"1,249.76","1,235.06","1,250.26","1,240.92","1,240.92"
9/10/2014,"1,255.47","1,243.95","1,257.81","1,249.77","1,249.77"
9/9/2014,"1,255.45","1,247.60","1,258.28","1,255.47","1,255.47"
9/8/2014,"1,268.78","1,251.52","1,271.88","1,255.45","1,255.45"
9/5/2014,"1,261.68","1,257.36","1,273.66","1,268.81","1,268.81"
9/4/2014,"1,269.38","1,260.66","1,277.37","1,261.67","1,261.67"
9/3/2014,"1,265.40","1,261.35","1,271.59","1,269.40","1,269.40"
9/2/2014,"1,286.00","1,262.60","1,287.70","1,265.40","1,265.40"
9/1/2014,"1,287.35","1,279.80","1,289.99","1,286.00","1,286.00"
8/29/2014,"1,289.64","1,283.47","1,291.48","1,287.32","1,287.32"
8/28/2014,"1,282.63","1,282.34","1,296.61","1,289.65","1,289.65"
8/27/2014,"1,281.19","1,280.29","1,287.47","1,282.63","1,282.63"
8/26/2014,"1,276.82","1,274.82","1,291.07","1,281.20","1,281.20"
8/25/2014,"1,281.10","1,274.45","1,281.26","1,276.84","1,276.84"
8/22/2014,"1,276.78","1,274.27","1,283.07","1,281.10","1,281.10"
8/21/2014,"1,291.94","1,273.14","1,292.17","1,276.78","1,276.78"
8/20/2014,"1,295.75","1,288.01","1,298.07","1,291.94","1,291.94"
8/19/2014,"1,298.40","1,293.99","1,302.41","1,295.73","1,295.73"
8/18/2014,"1,304.78","1,295.68","1,304.78","1,298.40","1,298.40"
