 Date,EURUSD Open,EURUSD Low,EURUSD High,EURUSD Close,EURUSD Adj. Close
4/18/2013,1.3032,1.3021,1.3096,1.3051,1.3051
4/17/2013,1.3177,1.3002,1.32,1.3032,1.3032
4/16/2013,1.3036,1.3028,1.3202,1.3177,1.3177
4/15/2013,1.3118,1.3022,1.3119,1.3036,1.3036
4/12/2013,1.3099,1.3037,1.3127,1.3113,1.3113
4/11/2013,1.307,1.3044,1.3138,1.3099,1.3099
4/10/2013,1.3083,1.3053,1.3122,1.307,1.307
4/9/2013,1.3009,1.3005,1.3103,1.3083,1.3083
4/8/2013,1.2965,1.2962,1.3038,1.3009,1.3009
4/5/2013,1.2936,1.2901,1.304,1.2991,1.2991
4/4/2013,1.285,1.2746,1.2949,1.2936,1.2936
4/3/2013,1.282,1.279,1.2864,1.285,1.285
4/2/2013,1.2849,1.2809,1.2878,1.282,1.282
4/1/2013,1.2825,1.2771,1.2868,1.2849,1.2849
3/29/2013,1.2816,1.2794,1.2837,1.2819,1.2819
3/28/2013,1.278,1.2755,1.2845,1.2816,1.2816
3/27/2013,1.2861,1.2751,1.2867,1.278,1.278
3/26/2013,1.2853,1.2829,1.289,1.2861,1.2861
3/25/2013,1.2981,1.283,1.3048,1.2853,1.2853
3/22/2013,1.2899,1.2889,1.301,1.2989,1.2989
3/21/2013,1.2933,1.288,1.2955,1.2899,1.2899
3/20/2013,1.2882,1.2857,1.2979,1.2933,1.2933
3/19/2013,1.2957,1.2844,1.297,1.2882,1.2882
3/18/2013,1.2955,1.2882,1.2996,1.2957,1.2957
3/15/2013,1.3005,1.3,1.3107,1.3076,1.3076
3/14/2013,1.2961,1.2911,1.3032,1.3005,1.3005
3/13/2013,1.3034,1.2924,1.3065,1.2961,1.2961
3/12/2013,1.3046,1.2991,1.3074,1.3034,1.3034
3/11/2013,1.2994,1.298,1.3054,1.3046,1.3046
3/8/2013,1.3107,1.2955,1.3134,1.3005,1.3005
3/7/2013,1.2967,1.2966,1.3119,1.3107,1.3107
3/6/2013,1.3051,1.2965,1.3071,1.2967,1.2967
3/5/2013,1.3026,1.301,1.3075,1.3052,1.3052
3/4/2013,1.3015,1.2982,1.3031,1.3026,1.3026
3/1/2013,1.3057,1.2967,1.3101,1.3022,1.3022
2/28/2013,1.3139,1.3053,1.3162,1.3057,1.3057
2/27/2013,1.3061,1.3042,1.3147,1.3139,1.3139
2/26/2013,1.3063,1.3018,1.3122,1.3061,1.3061
2/25/2013,1.3177,1.3048,1.3319,1.3063,1.3063
2/22/2013,1.319,1.3145,1.3245,1.3194,1.3194
2/21/2013,1.3283,1.3161,1.3291,1.319,1.319
2/20/2013,1.3388,1.3271,1.3434,1.3283,1.3283
2/19/2013,1.3351,1.3329,1.3396,1.3388,1.3388
2/18/2013,1.3364,1.3322,1.3379,1.3351,1.3351
2/15/2013,1.3363,1.3306,1.3393,1.336,1.336
2/14/2013,1.3452,1.3315,1.3456,1.3363,1.3363
2/13/2013,1.3454,1.3426,1.352,1.3452,1.3452
2/12/2013,1.3406,1.3364,1.3476,1.3454,1.3454
2/11/2013,1.3362,1.3325,1.3428,1.3406,1.3406
2/8/2013,1.3398,1.3353,1.3429,1.3365,1.3365
2/7/2013,1.3523,1.3371,1.3578,1.3398,1.3398
2/6/2013,1.3583,1.3494,1.3596,1.3523,1.3523
2/5/2013,1.3514,1.3459,1.3598,1.3583,1.3583
2/4/2013,1.3643,1.3505,1.366,1.3514,1.3514
2/1/2013,1.3579,1.3573,1.3711,1.364,1.364
1/31/2013,1.3567,1.3541,1.3594,1.3579,1.3579
1/30/2013,1.3492,1.3482,1.3587,1.3567,1.3567
1/29/2013,1.3456,1.3414,1.3497,1.3492,1.3492
1/28/2013,1.346,1.3425,1.3477,1.3456,1.3456
1/25/2013,1.3377,1.335,1.3479,1.3464,1.3464
1/24/2013,1.3318,1.3286,1.3393,1.3377,1.3377
1/23/2013,1.3322,1.3265,1.3355,1.3318,1.3318
1/22/2013,1.3313,1.3267,1.3372,1.3322,1.3322
1/21/2013,1.3312,1.33,1.3332,1.3313,1.3313
1/18/2013,1.3376,1.328,1.3398,1.3321,1.3321
1/17/2013,1.3289,1.327,1.3388,1.3376,1.3376
1/16/2013,1.3306,1.3257,1.3325,1.3289,1.3289
1/15/2013,1.3382,1.3264,1.3394,1.3306,1.3306
1/14/2013,1.3336,1.3335,1.3404,1.3382,1.3382
1/11/2013,1.3272,1.3249,1.3366,1.3343,1.3343
1/10/2013,1.3064,1.3039,1.3273,1.3272,1.3272
1/9/2013,1.3081,1.3037,1.3096,1.3064,1.3064
1/8/2013,1.3117,1.3057,1.314,1.3081,1.3081
1/7/2013,1.3075,1.3017,1.312,1.3117,1.3117
1/4/2013,1.3049,1.2998,1.309,1.3069,1.3069
1/3/2013,1.3186,1.3047,1.3191,1.3049,1.3049
1/2/2013,1.3204,1.3157,1.33,1.3186,1.3186
1/1/2013,1.3193,1.3181,1.3229,1.3204,1.3204
12/31/2012,1.3217,1.3172,1.3235,1.3193,1.3193
12/28/2012,1.3236,1.3166,1.3257,1.3216,1.3216
12/27/2012,1.3224,1.3202,1.3284,1.3236,1.3236
12/26/2012,1.3183,1.317,1.3254,1.3224,1.3224
12/25/2012,1.3185,1.3171,1.3195,1.3183,1.3183
12/24/2012,1.3188,1.3168,1.3234,1.3185,1.3185
12/21/2012,1.3244,1.3159,1.3253,1.3188,1.3188
12/20/2012,1.3227,1.3189,1.3295,1.3244,1.3244
12/19/2012,1.3229,1.3223,1.3308,1.3227,1.3227
12/18/2012,1.3164,1.3156,1.3238,1.3229,1.3229
12/17/2012,1.3177,1.3144,1.319,1.3164,1.3164
12/14/2012,1.3077,1.3067,1.3173,1.3163,1.3163
12/13/2012,1.3074,1.3041,1.31,1.3077,1.3077
12/12/2012,1.3005,1.2996,1.3097,1.3074,1.3074
12/11/2012,1.2941,1.2929,1.3015,1.3005,1.3005
12/10/2012,1.2905,1.2881,1.2947,1.2941,1.2941
12/7/2012,1.297,1.2877,1.2973,1.2927,1.2927
12/6/2012,1.3068,1.2951,1.3087,1.297,1.297
12/5/2012,1.3094,1.306,1.3127,1.3068,1.3068
12/4/2012,1.3054,1.3046,1.3108,1.3094,1.3094
12/3/2012,1.2986,1.2973,1.3076,1.3054,1.3054
11/30/2012,1.2979,1.2968,1.3028,1.2986,1.2986
11/29/2012,1.2953,1.2939,1.3014,1.2979,1.2979
11/28/2012,1.2943,1.288,1.2955,1.2953,1.2953
11/27/2012,1.2972,1.2915,1.3009,1.2943,1.2943
11/26/2012,1.2973,1.2944,1.2985,1.2972,1.2972
11/23/2012,1.2884,1.2869,1.2991,1.2976,1.2976
11/22/2012,1.2829,1.2825,1.2899,1.2884,1.2884
11/21/2012,1.2817,1.2736,1.2833,1.2829,1.2829
11/20/2012,1.2814,1.2765,1.283,1.2817,1.2817
11/19/2012,1.2733,1.273,1.282,1.2814,1.2814
11/16/2012,1.2781,1.2691,1.2785,1.2743,1.2743
11/15/2012,1.2736,1.2718,1.2802,1.2781,1.2781
11/14/2012,1.2704,1.27,1.2778,1.2736,1.2736
11/13/2012,1.2709,1.2662,1.2728,1.2704,1.2704
11/12/2012,1.271,1.2698,1.2739,1.271,1.271
11/9/2012,1.2747,1.269,1.279,1.2714,1.2714
11/8/2012,1.2771,1.2717,1.2781,1.2747,1.2747
11/7/2012,1.2814,1.2737,1.2876,1.2771,1.2771
11/6/2012,1.2796,1.2764,1.2827,1.2814,1.2814
11/5/2012,1.2819,1.2767,1.2843,1.2796,1.2796
11/2/2012,1.2943,1.2821,1.2951,1.2835,1.2835
11/1/2012,1.296,1.2925,1.2983,1.2943,1.2943
10/31/2012,1.2959,1.2946,1.3021,1.296,1.296
10/30/2012,1.2904,1.2886,1.2984,1.2959,1.2959
10/29/2012,1.2942,1.2885,1.297,1.2904,1.2904
10/26/2012,1.2934,1.2883,1.2956,1.2938,1.2938
10/25/2012,1.2974,1.2927,1.3023,1.2934,1.2934
10/24/2012,1.2987,1.2921,1.2997,1.2974,1.2974
10/23/2012,1.306,1.2952,1.3076,1.2987,1.2987
10/22/2012,1.3017,1.3012,1.3084,1.306,1.306
10/19/2012,1.3067,1.3013,1.3077,1.3024,1.3024
10/18/2012,1.3119,1.3056,1.3129,1.3067,1.3067
10/17/2012,1.3054,1.3053,1.314,1.3119,1.3119
10/16/2012,1.2949,1.2943,1.3061,1.3054,1.3054
10/15/2012,1.2962,1.2891,1.2979,1.2949,1.2949
10/12/2012,1.2928,1.2922,1.2992,1.2951,1.2951
10/11/2012,1.2875,1.2826,1.2952,1.2928,1.2928
10/10/2012,1.2885,1.2835,1.2914,1.2875,1.2875
10/9/2012,1.2968,1.2859,1.2991,1.2885,1.2885
10/8/2012,1.3049,1.2938,1.3049,1.2968,1.2968
10/5/2012,1.3018,1.2994,1.3072,1.3045,1.3045
10/4/2012,1.2905,1.2902,1.3032,1.3018,1.3018
10/3/2012,1.292,1.2878,1.2937,1.2905,1.2905
10/2/2012,1.2888,1.288,1.2968,1.292,1.292
10/1/2012,1.2857,1.2804,1.2939,1.2888,1.2888
9/28/2012,1.2913,1.2839,1.296,1.286,1.286
9/27/2012,1.2873,1.2829,1.2928,1.2913,1.2913
9/26/2012,1.2899,1.2835,1.2913,1.2873,1.2873
9/25/2012,1.2931,1.2887,1.2971,1.2899,1.2899
9/24/2012,1.299,1.2891,1.3003,1.2931,1.2931
9/21/2012,1.2968,1.2956,1.3048,1.298,1.298
9/20/2012,1.3049,1.292,1.3059,1.2968,1.2968
9/19/2012,1.3048,1.2993,1.3085,1.3049,1.3049
9/18/2012,1.3117,1.303,1.3122,1.3048,1.3048
9/17/2012,1.315,1.3084,1.3172,1.3117,1.3117
9/14/2012,1.2991,1.298,1.3169,1.313,1.313
9/13/2012,1.29,1.2858,1.3002,1.2991,1.2991
9/12/2012,1.2855,1.2816,1.2937,1.29,1.29
9/11/2012,1.2758,1.2755,1.2871,1.2855,1.2855
9/10/2012,1.2811,1.2756,1.2813,1.2758,1.2758
9/7/2012,1.2631,1.2626,1.2817,1.2816,1.2816
9/6/2012,1.2601,1.2562,1.2652,1.2631,1.2631
9/5/2012,1.2566,1.2502,1.2625,1.2601,1.2601
9/4/2012,1.2593,1.2555,1.2628,1.2566,1.2566
9/3/2012,1.2586,1.2557,1.2611,1.2593,1.2593
8/31/2012,1.2506,1.2494,1.2638,1.2579,1.2579
8/30/2012,1.253,1.2487,1.2564,1.2506,1.2506
8/29/2012,1.2565,1.2519,1.2574,1.253,1.253
8/28/2012,1.2499,1.2466,1.2577,1.2565,1.2565
8/27/2012,1.25,1.249,1.2536,1.2499,1.2499
8/24/2012,1.2564,1.2482,1.2568,1.2512,1.2512
8/23/2012,1.2529,1.2524,1.259,1.2564,1.2564
8/22/2012,1.2473,1.2431,1.2538,1.2529,1.2529
8/21/2012,1.2346,1.2342,1.2488,1.2473,1.2473
8/20/2012,1.2327,1.2295,1.2369,1.2346,1.2346
8/17/2012,1.2356,1.2289,1.2382,1.2334,1.2334
8/16/2012,1.229,1.2256,1.2373,1.2356,1.2356
8/15/2012,1.2322,1.2264,1.2344,1.229,1.229
8/14/2012,1.2332,1.2317,1.2386,1.2322,1.2322
8/13/2012,1.2292,1.2261,1.2373,1.2332,1.2332
8/10/2012,1.2306,1.2242,1.2317,1.2289,1.2289
8/9/2012,1.2365,1.2267,1.2387,1.2306,1.2306
8/8/2012,1.2399,1.2327,1.2403,1.2365,1.2365
8/7/2012,1.2401,1.2376,1.2442,1.2399,1.2399
8/6/2012,1.2369,1.2342,1.2444,1.2401,1.2401
8/3/2012,1.218,1.2167,1.2392,1.2387,1.2387
8/2/2012,1.2225,1.2134,1.2405,1.218,1.218
8/1/2012,1.2304,1.2218,1.2337,1.2225,1.2225
7/31/2012,1.226,1.2249,1.233,1.2304,1.2304
7/30/2012,1.2322,1.2225,1.2343,1.226,1.226
7/27/2012,1.2283,1.2242,1.239,1.2322,1.2322
7/26/2012,1.2158,1.2118,1.233,1.2283,1.2283
7/25/2012,1.2061,1.2054,1.2171,1.2158,1.2158
7/24/2012,1.2117,1.2043,1.2138,1.2061,1.2061
7/23/2012,1.2159,1.2067,1.218,1.2117,1.2117
7/20/2012,1.2281,1.2144,1.2283,1.2157,1.2157
7/19/2012,1.2283,1.2229,1.2324,1.2281,1.2281
7/18/2012,1.2294,1.2217,1.2307,1.2284,1.2284
7/17/2012,1.2273,1.2189,1.2317,1.2294,1.2294
7/16/2012,1.2251,1.2176,1.229,1.2273,1.2273
7/13/2012,1.2203,1.2163,1.2257,1.2249,1.2249
7/12/2012,1.2239,1.2167,1.2249,1.2203,1.2203
7/11/2012,1.225,1.2213,1.2297,1.2239,1.2239
7/10/2012,1.2313,1.2235,1.2334,1.225,1.225
7/9/2012,1.2309,1.2251,1.2324,1.2313,1.2313
7/6/2012,1.2392,1.226,1.2402,1.2291,1.2291
7/5/2012,1.2528,1.2364,1.2539,1.2392,1.2392
7/4/2012,1.2608,1.2508,1.2609,1.2527,1.2527
7/3/2012,1.2576,1.2559,1.2628,1.2608,1.2608
7/2/2012,1.264,1.2568,1.2681,1.2576,1.2576
6/29/2012,1.2443,1.2433,1.2693,1.2667,1.2667
6/28/2012,1.2468,1.2407,1.2524,1.2444,1.2444
6/27/2012,1.2491,1.2446,1.2509,1.2468,1.2468
6/26/2012,1.2504,1.2442,1.2531,1.2491,1.2491
6/25/2012,1.2541,1.2471,1.2575,1.2504,1.2504
6/22/2012,1.254,1.2519,1.2584,1.257,1.257
6/21/2012,1.2707,1.2532,1.2709,1.254,1.254
6/20/2012,1.2685,1.2638,1.2743,1.2707,1.2707
6/19/2012,1.2576,1.2569,1.2731,1.2685,1.2685
6/18/2012,1.2605,1.2521,1.2748,1.2576,1.2576
6/15/2012,1.2633,1.2592,1.2665,1.2638,1.2638
6/14/2012,1.2557,1.2542,1.2637,1.2633,1.2633
6/13/2012,1.2503,1.2474,1.261,1.2557,1.2557
6/12/2012,1.2482,1.2443,1.2529,1.2503,1.2503
6/11/2012,1.2515,1.2481,1.2671,1.2482,1.2482
6/8/2012,1.256,1.2436,1.2575,1.2517,1.2517
6/7/2012,1.2582,1.254,1.2625,1.2561,1.2561
6/6/2012,1.2452,1.2441,1.2586,1.2582,1.2582
6/5/2012,1.2499,1.241,1.2542,1.2452,1.2452
6/4/2012,1.2417,1.2386,1.251,1.2499,1.2499
6/1/2012,1.2365,1.2288,1.2456,1.2434,1.2434
5/31/2012,1.2367,1.2337,1.2429,1.2365,1.2365
5/30/2012,1.2503,1.2362,1.2506,1.2367,1.2367
5/29/2012,1.2541,1.2461,1.2575,1.2503,1.2503
5/28/2012,1.2577,1.2525,1.2625,1.2541,1.2541
5/25/2012,1.2533,1.2496,1.2603,1.2517,1.2517
5/24/2012,1.2582,1.2516,1.262,1.2532,1.2532
5/23/2012,1.2684,1.2545,1.2689,1.2582,1.2582
5/22/2012,1.2817,1.2658,1.282,1.2684,1.2684
5/21/2012,1.2767,1.2725,1.2824,1.2818,1.2818
5/18/2012,1.2698,1.2642,1.2795,1.278,1.278
5/17/2012,1.2716,1.2667,1.2749,1.2698,1.2698
5/16/2012,1.2729,1.2681,1.2759,1.2716,1.2716
5/15/2012,1.2823,1.2722,1.2869,1.2729,1.2729
5/14/2012,1.2902,1.2821,1.2905,1.2823,1.2823
5/11/2012,1.2936,1.2905,1.2958,1.2917,1.2917
5/10/2012,1.2929,1.2925,1.2979,1.2936,1.2936
5/9/2012,1.3005,1.2912,1.3008,1.2929,1.2929
5/8/2012,1.3051,1.2983,1.3066,1.3005,1.3005
5/7/2012,1.3013,1.2955,1.3065,1.3051,1.3051
5/4/2012,1.3153,1.308,1.3179,1.3084,1.3084
5/3/2012,1.3159,1.3095,1.318,1.3152,1.3152
5/2/2012,1.3237,1.3122,1.3241,1.3158,1.3158
5/1/2012,1.3239,1.3204,1.3284,1.3237,1.3237
4/30/2012,1.3247,1.3208,1.3268,1.3239,1.3239
4/27/2012,1.322,1.3158,1.327,1.3255,1.3255
4/26/2012,1.3217,1.3198,1.3263,1.3219,1.3219
4/25/2012,1.3197,1.3174,1.3237,1.3217,1.3217
4/24/2012,1.3156,1.3145,1.3219,1.3197,1.3197
4/23/2012,1.3184,1.3105,1.321,1.3156,1.3156
4/20/2012,1.3138,1.3129,1.3228,1.3219,1.3219
4/19/2012,1.3123,1.3069,1.3166,1.3138,1.3138
4/18/2012,1.3127,1.3058,1.3141,1.3123,1.3123
4/17/2012,1.3142,1.3091,1.3173,1.3127,1.3127
4/16/2012,1.3066,1.2995,1.3148,1.3142,1.3142
4/13/2012,1.3188,1.307,1.3201,1.3078,1.3078
4/12/2012,1.311,1.3102,1.3213,1.3188,1.3188
4/11/2012,1.3082,1.3067,1.3157,1.311,1.311
4/10/2012,1.3106,1.3054,1.3145,1.3082,1.3082
4/9/2012,1.3103,1.3033,1.3134,1.3106,1.3106
4/6/2012,1.3066,1.3052,1.3113,1.3096,1.3096
4/5/2012,1.3142,1.3035,1.3164,1.3066,1.3066
4/4/2012,1.3233,1.3107,1.3239,1.3142,1.3142
4/3/2012,1.3321,1.3214,1.3368,1.3233,1.3233
4/2/2012,1.3333,1.3278,1.3381,1.3321,1.3321
3/30/2012,1.3302,1.3294,1.3377,1.3343,1.3343
3/29/2012,1.3317,1.3252,1.3346,1.3302,1.3302
3/28/2012,1.3313,1.3277,1.3374,1.3317,1.3317
3/27/2012,1.3359,1.3313,1.3386,1.3313,1.3313
3/26/2012,1.3271,1.3192,1.3368,1.3359,1.3359
3/23/2012,1.3201,1.319,1.3294,1.327,1.327
3/22/2012,1.3216,1.3134,1.3255,1.3201,1.3201
3/21/2012,1.3225,1.3179,1.3285,1.3216,1.3216
3/20/2012,1.3239,1.3172,1.3252,1.3225,1.3225
3/19/2012,1.3172,1.3142,1.3266,1.3238,1.3238
3/16/2012,1.308,1.3049,1.3187,1.3175,1.3175
3/15/2012,1.3032,1.3004,1.312,1.308,1.308
3/14/2012,1.3084,1.3011,1.309,1.3032,1.3032
3/13/2012,1.3155,1.3052,1.3191,1.3084,1.3084
3/12/2012,1.3118,1.3079,1.3159,1.3155,1.3155
3/9/2012,1.3275,1.3097,1.3278,1.3123,1.3123
3/8/2012,1.3149,1.3135,1.3291,1.3275,1.3275
3/7/2012,1.3112,1.3096,1.3164,1.3149,1.3149
3/6/2012,1.3217,1.3103,1.3226,1.3112,1.3112
3/5/2012,1.3184,1.316,1.3241,1.3217,1.3217
3/2/2012,1.3311,1.3187,1.3333,1.3198,1.3198
3/1/2012,1.3325,1.3282,1.3357,1.3311,1.3311
2/29/2012,1.3458,1.3315,1.3486,1.3325,1.3325
2/28/2012,1.3398,1.3389,1.3471,1.3458,1.3458
2/27/2012,1.3457,1.3367,1.348,1.3398,1.3398
2/24/2012,1.3373,1.3357,1.3487,1.3448,1.3448
2/23/2012,1.3249,1.3231,1.3379,1.3373,1.3373
2/22/2012,1.3234,1.3211,1.3267,1.3249,1.3249
2/21/2012,1.3243,1.3187,1.3293,1.3234,1.3234
2/20/2012,1.3163,1.3157,1.3277,1.3243,1.3243
2/17/2012,1.313,1.3115,1.3198,1.314,1.314
2/16/2012,1.3066,1.2974,1.3159,1.313,1.313
2/15/2012,1.3134,1.3044,1.3191,1.3066,1.3066
2/14/2012,1.3186,1.308,1.3216,1.3134,1.3134
2/13/2012,1.3193,1.3185,1.3284,1.3186,1.3186
2/10/2012,1.3286,1.3156,1.3291,1.3197,1.3197
2/9/2012,1.326,1.3215,1.3322,1.3286,1.3286
2/8/2012,1.3261,1.3221,1.3289,1.326,1.326
2/7/2012,1.313,1.3089,1.327,1.3261,1.3261
2/6/2012,1.3145,1.3028,1.3151,1.313,1.313
2/3/2012,1.3144,1.3066,1.3206,1.3158,1.3158
2/2/2012,1.3161,1.3086,1.3197,1.3144,1.3144
2/1/2012,1.3084,1.3026,1.3219,1.3161,1.3161
1/31/2012,1.3144,1.3042,1.3214,1.3084,1.3084
1/30/2012,1.3226,1.3077,1.3234,1.3144,1.3144
1/27/2012,1.3109,1.3078,1.3234,1.322,1.322
1/26/2012,1.3106,1.309,1.3184,1.3109,1.3109
1/25/2012,1.3036,1.2931,1.3121,1.3106,1.3106
1/24/2012,1.3013,1.2954,1.3063,1.3036,1.3036
1/23/2012,1.2906,1.2855,1.3053,1.3013,1.3013
1/20/2012,1.2968,1.2887,1.2986,1.2931,1.2931
1/19/2012,1.2863,1.2839,1.2971,1.2968,1.2968
1/18/2012,1.2737,1.2734,1.2868,1.2863,1.2863
1/17/2012,1.2667,1.2649,1.2809,1.2736,1.2736
1/16/2012,1.2642,1.2626,1.2688,1.2667,1.2667
1/13/2012,1.2814,1.2624,1.2879,1.268,1.268
1/12/2012,1.2707,1.2699,1.2845,1.2814,1.2814
1/11/2012,1.2778,1.2662,1.279,1.2707,1.2707
1/10/2012,1.2765,1.2743,1.2818,1.2778,1.2778
1/9/2012,1.2705,1.2666,1.2786,1.2765,1.2765
1/6/2012,1.2789,1.2698,1.2813,1.2717,1.2717
1/5/2012,1.2943,1.2771,1.2947,1.2789,1.2789
1/4/2012,1.305,1.2898,1.3073,1.2943,1.2943
1/3/2012,1.2934,1.2931,1.3077,1.305,1.305
1/2/2012,1.2963,1.2912,1.2971,1.2934,1.2934
12/30/2011,1.2961,1.2904,1.2999,1.2961,1.2961
12/29/2011,1.2941,1.2858,1.2965,1.2961,1.2961
12/28/2011,1.3071,1.2912,1.308,1.2941,1.2941
12/27/2011,1.3061,1.3043,1.3083,1.3071,1.3071
12/26/2011,1.3043,1.3035,1.3083,1.3061,1.3061
12/23/2011,1.305,1.3026,1.3096,1.3044,1.3044
12/22/2011,1.3047,1.3017,1.3119,1.305,1.305
12/21/2011,1.3082,1.3025,1.3197,1.3047,1.3047
12/20/2011,1.2998,1.2994,1.3132,1.3082,1.3082
12/19/2011,1.3023,1.2983,1.3051,1.2998,1.2998
12/16/2011,1.3016,1.2995,1.3084,1.3046,1.3046
12/15/2011,1.2983,1.2957,1.305,1.3016,1.3016
12/14/2011,1.3037,1.2946,1.3065,1.2983,1.2983
12/13/2011,1.3187,1.3009,1.3237,1.3037,1.3037
12/12/2011,1.3384,1.3163,1.3386,1.3187,1.3187
12/9/2011,1.3341,1.3282,1.3434,1.3386,1.3386
12/8/2011,1.3412,1.3289,1.3459,1.3341,1.3341
12/7/2011,1.3402,1.3351,1.3454,1.3412,1.3412
12/6/2011,1.3401,1.3334,1.3428,1.3402,1.3402
12/5/2011,1.3383,1.3375,1.3487,1.3401,1.3401
12/2/2011,1.3461,1.3363,1.3548,1.3391,1.3391
12/1/2011,1.3446,1.3417,1.3521,1.3461,1.3461
11/30/2011,1.3317,1.3259,1.3533,1.3446,1.3446
11/29/2011,1.332,1.3286,1.3442,1.3317,1.3317
11/28/2011,1.3245,1.3245,1.3399,1.332,1.332
11/25/2011,1.3347,1.3212,1.3354,1.3239,1.3239
11/24/2011,1.3342,1.3316,1.3412,1.3347,1.3347
11/23/2011,1.3505,1.332,1.3531,1.3342,1.3342
11/22/2011,1.3489,1.3469,1.3569,1.3505,1.3505
11/21/2011,1.3516,1.343,1.3541,1.3489,1.3489
11/18/2011,1.3458,1.3447,1.3614,1.3525,1.3525
11/17/2011,1.3463,1.3422,1.354,1.3458,1.3458
11/16/2011,1.3539,1.3429,1.3557,1.3463,1.3463
11/15/2011,1.3633,1.3496,1.3641,1.3539,1.3539
11/14/2011,1.376,1.3592,1.3814,1.3633,1.3633
11/11/2011,1.3606,1.3578,1.3795,1.375,1.375
11/10/2011,1.3542,1.3484,1.3653,1.3606,1.3606
11/9/2011,1.3834,1.3523,1.3859,1.3542,1.3542
11/8/2011,1.3776,1.3725,1.3847,1.3834,1.3834
11/7/2011,1.3785,1.3681,1.3838,1.3776,1.3776
11/4/2011,1.3823,1.3711,1.3868,1.3792,1.3792
11/3/2011,1.3747,1.3657,1.3855,1.3823,1.3823
11/2/2011,1.3703,1.3637,1.3829,1.3747,1.3747
11/1/2011,1.3858,1.3609,1.3871,1.3703,1.3703
10/31/2011,1.4141,1.3829,1.4171,1.3858,1.3858
10/28/2011,1.4189,1.4134,1.4201,1.4147,1.4147
10/27/2011,1.3906,1.3864,1.4247,1.4189,1.4189
10/26/2011,1.3908,1.3799,1.3975,1.3906,1.3906
10/25/2011,1.3929,1.3849,1.396,1.3908,1.3908
10/24/2011,1.3852,1.3822,1.3957,1.3929,1.3929
10/21/2011,1.378,1.3704,1.3901,1.3896,1.3896
10/20/2011,1.376,1.3656,1.3843,1.378,1.378
10/19/2011,1.3752,1.3725,1.3869,1.376,1.376
10/18/2011,1.3737,1.3653,1.3818,1.3752,1.3752
10/17/2011,1.3874,1.3726,1.3914,1.3737,1.3737
10/14/2011,1.3777,1.3724,1.3894,1.3882,1.3882
10/13/2011,1.3791,1.3685,1.3826,1.3777,1.3777
10/12/2011,1.364,1.3583,1.3834,1.3791,1.3791
10/11/2011,1.3642,1.3566,1.3684,1.364,1.364
10/10/2011,1.3385,1.3346,1.3699,1.3642,1.3642
10/7/2011,1.3437,1.3361,1.3525,1.3378,1.3378
10/6/2011,1.3348,1.3242,1.3451,1.3437,1.3437
10/5/2011,1.3349,1.326,1.3384,1.3348,1.3348
10/4/2011,1.3176,1.3146,1.3369,1.3349,1.3349
10/3/2011,1.3389,1.3167,1.3389,1.3176,1.3176
9/30/2011,1.3597,1.3384,1.3601,1.3387,1.3387
9/29/2011,1.3542,1.352,1.3679,1.3597,1.3597
9/28/2011,1.3585,1.3533,1.369,1.3543,1.3543
9/27/2011,1.3533,1.3479,1.3669,1.3585,1.3585
9/26/2011,1.3481,1.3363,1.3583,1.3533,1.3533
9/23/2011,1.3465,1.3419,1.3567,1.35,1.35
9/22/2011,1.3573,1.3385,1.3601,1.3465,1.3465
9/21/2011,1.3702,1.3564,1.3797,1.3573,1.3573
9/20/2011,1.3685,1.3594,1.3745,1.3702,1.3702
9/19/2011,1.3757,1.3587,1.3787,1.3686,1.3686
9/16/2011,1.3877,1.3754,1.3894,1.3796,1.3796
9/15/2011,1.3755,1.3704,1.3937,1.3877,1.3877
9/14/2011,1.3678,1.3591,1.3783,1.3755,1.3755
9/13/2011,1.3679,1.3558,1.3739,1.3678,1.3678
9/12/2011,1.3675,1.3495,1.3694,1.3679,1.3679
9/9/2011,1.3882,1.3627,1.3937,1.3656,1.3656
9/8/2011,1.4098,1.3873,1.41,1.3882,1.3882
9/7/2011,1.3998,1.3992,1.4149,1.4098,1.4098
9/6/2011,1.4098,1.3972,1.4278,1.3998,1.3998
9/5/2011,1.4219,1.4061,1.422,1.4098,1.4098
9/2/2011,1.4259,1.4184,1.4288,1.4205,1.4205
9/1/2011,1.4369,1.4227,1.4386,1.4259,1.4259
8/31/2011,1.4441,1.4359,1.4469,1.4369,1.4369
8/30/2011,1.4511,1.4385,1.4533,1.4441,1.4441
8/29/2011,1.4502,1.4466,1.4549,1.4511,1.4511
8/26/2011,1.4379,1.4329,1.4502,1.4499,1.4499
8/25/2011,1.4414,1.4328,1.4475,1.4379,1.4379
8/24/2011,1.4442,1.4382,1.4482,1.4414,1.4414
8/23/2011,1.4358,1.4354,1.45,1.4442,1.4442
8/22/2011,1.4382,1.4347,1.4434,1.4358,1.4358
8/19/2011,1.4333,1.4259,1.4452,1.4397,1.4397
8/18/2011,1.4426,1.4271,1.4452,1.4333,1.4333
8/17/2011,1.4407,1.4325,1.4518,1.4426,1.4426
8/16/2011,1.4444,1.4354,1.4472,1.4407,1.4407
8/15/2011,1.4247,1.4226,1.4477,1.4445,1.4445
8/12/2011,1.4241,1.415,1.4292,1.4248,1.4248
8/11/2011,1.4178,1.4104,1.4294,1.4241,1.4241
8/10/2011,1.4375,1.4162,1.4401,1.4178,1.4178
