 Date,DXY Close,DXY Adj. Close,DXY vs SPY Correlation,DXY Beta (DXY:SPY)
10/26/2012,80.07,80.07,-0.64,-0.29
10/25/2012,80.04,80.04,-0.66,-0.3
10/24/2012,79.91,79.91,-0.7,-0.3
10/23/2012,79.98,79.98,-0.68,-0.3
10/22/2012,79.65,79.65,-0.65,-0.3
10/19/2012,79.62,79.62,-0.66,-0.3
10/18/2012,79.37,79.37,-0.63,-0.3
10/17/2012,79.02,79.02,-0.58,-0.3
10/16/2012,79.41,79.41,-0.52,-0.3
10/15/2012,79.74,79.74,-0.57,-0.3
10/12/2012,79.67,79.67,-0.6,-0.3
10/11/2012,79.78,79.78,-0.62,-0.3
10/10/2012,79.92,79.92,-0.72,-0.3
10/9/2012,79.95,79.95,-0.68,-0.3
10/8/2012,79.54,79.54,-0.67,-0.31
10/5/2012,79.34,79.34,-0.65,-0.31
10/4/2012,79.35,79.35,-0.59,-0.31
10/3/2012,79.97,79.97,-0.56,-0.31
10/2/2012,79.74,79.74,-0.56,-0.3
10/1/2012,79.82,79.82,-0.56,-0.3
9/28/2012,79.94,79.94,-0.55,-0.3
9/27/2012,79.55,79.55,-0.54,-0.3
9/26/2012,79.89,79.89,-0.51,-0.3
9/25/2012,79.55,79.55,-0.49,-0.3
9/24/2012,79.52,79.52,-0.48,-0.3
9/21/2012,79.33,79.33,-0.44,-0.3
9/20/2012,79.41,79.41,-0.41,-0.3
9/19/2012,79.06,79.06,-0.39,-0.3
9/18/2012,79.25,79.25,-0.32,-0.3
9/17/2012,79.01,79.01,-0.29,-0.3
9/14/2012,78.85,78.85,-0.26,-0.3
9/13/2012,79.26,79.26,-0.18,-0.3
9/12/2012,79.74,79.74,-0.18,-0.3
9/11/2012,79.86,79.86,-0.17,-0.3
9/10/2012,80.25,80.25,-0.15,-0.3
9/7/2012,80.25,80.25,-0.11,-0.3
9/6/2012,81.04,81.04,-0.02,-0.3
9/5/2012,81.23,81.23,-0.01,-0.3
9/4/2012,81.31,81.31,0,-0.31
9/3/2012,81.21,81.21,,
8/31/2012,81.21,81.21,0.12,-0.3
8/30/2012,81.69,81.69,-0.44,-0.3
8/29/2012,81.55,81.55,-0.49,-0.3
8/28/2012,81.37,81.37,-0.52,-0.3
8/27/2012,81.66,81.66,-0.47,-0.3
8/24/2012,81.59,81.59,-0.53,-0.3
8/23/2012,81.36,81.36,-0.49,-0.3
8/22/2012,81.49,81.49,-0.61,-0.3
8/21/2012,81.91,81.91,-0.67,-0.29
8/20/2012,82.46,82.46,-0.7,-0.29
8/17/2012,82.6,82.6,-0.72,-0.29
8/16/2012,82.36,82.36,-0.74,-0.28
8/15/2012,82.64,82.64,-0.74,-0.28
8/14/2012,82.48,82.48,-0.72,-0.28
8/13/2012,82.44,82.44,-0.73,-0.29
8/10/2012,82.55,82.55,-0.7,-0.29
8/9/2012,82.64,82.64,-0.71,-0.27
8/8/2012,82.39,82.39,-0.71,-0.26
8/7/2012,82.21,82.21,-0.72,-0.25
8/6/2012,82.27,82.27,-0.73,-0.23
8/3/2012,82.38,82.38,-0.63,-0.23
8/2/2012,83.36,83.36,-0.64,-0.23
8/1/2012,83.06,83.06,-0.6,-0.23
7/31/2012,82.64,82.64,-0.64,-0.23
7/30/2012,82.79,82.79,-0.63,-0.23
7/27/2012,82.71,82.71,-0.78,-0.23
7/26/2012,82.81,82.81,-0.75,-0.23
7/25/2012,83.52,83.52,-0.74,-0.23
7/24/2012,84,84,-0.74,-0.23
7/23/2012,83.71,83.71,-0.72,-0.23
7/20/2012,83.48,83.48,-0.69,-0.23
7/19/2012,82.88,82.88,-0.74,-0.23
7/18/2012,83.07,83.07,-0.74,-0.23
7/17/2012,83.03,83.03,-0.75,-0.23
7/16/2012,83.1,83.1,-0.76,-0.23
7/13/2012,83.35,83.35,-0.76,-0.23
7/12/2012,83.66,83.66,-0.76,-0.23
7/11/2012,83.57,83.57,-0.7,-0.23
7/10/2012,83.4,83.4,-0.69,-0.23
7/9/2012,83.16,83.16,-0.67,-0.23
7/6/2012,83.38,83.38,-0.6,-0.23
7/5/2012,82.81,82.81,-0.61,-0.23
7/4/2012,81.78,81.78,,
7/3/2012,81.78,81.78,-0.64,-0.23
7/2/2012,81.87,81.87,-0.62,-0.23
6/29/2012,81.63,81.63,-0.47,-0.23
6/28/2012,82.81,82.81,-0.35,-0.23
6/27/2012,82.62,82.62,-0.39,-0.23
6/26/2012,82.37,82.37,-0.44,-0.23
6/25/2012,82.5,82.5,-0.4,-0.23
6/22/2012,82.26,82.26,-0.4,-0.23
6/21/2012,82.29,82.29,-0.23,-0.23
6/20/2012,81.58,81.58,-0.21,-0.23
6/19/2012,81.38,81.38,-0.14,-0.23
6/18/2012,81.95,81.95,-0.19,-0.23
6/15/2012,81.63,81.63,-0.15,-0.23
6/14/2012,81.99,81.99,-0.13,-0.23
6/13/2012,82.06,82.06,-0.18,-0.23
6/12/2012,82.42,82.42,-0.19,-0.23
6/11/2012,82.52,82.52,-0.24,-0.23
6/8/2012,82.51,82.51,-0.3,-0.24
6/7/2012,82.05,82.05,-0.31,-0.24
6/6/2012,82.32,82.32,-0.09,-0.24
6/5/2012,82.83,82.83,-0.12,-0.24
6/4/2012,82.56,82.56,-0.1,-0.24
6/1/2012,82.89,82.89,-0.37,-0.24
5/31/2012,83.04,83.04,-0.35,-0.24
5/30/2012,83.02,83.02,-0.27,-0.24
5/29/2012,82.48,82.48,-0.26,-0.24
5/28/2012,82.4,82.4,,
5/25/2012,82.4,82.4,-0.26,-0.24
5/24/2012,82.35,82.35,-0.3,-0.24
5/23/2012,82.09,82.09,-0.44,-0.24
5/22/2012,81.49,81.49,-0.58,-0.24
5/21/2012,81.08,81.08,-0.54,-0.24
5/18/2012,81.29,81.29,-0.61,-0.24
5/17/2012,81.38,81.38,-0.68,-0.24
5/16/2012,81.37,81.37,-0.66,-0.24
5/15/2012,81.22,81.22,-0.71,-0.24
5/14/2012,80.61,80.61,-0.65,-0.24
5/11/2012,80.26,80.26,-0.59,-0.24
5/10/2012,80.11,80.11,-0.65,-0.24
5/9/2012,80.08,80.08,-0.7,-0.24
5/8/2012,79.74,79.74,-0.69,-0.24
5/7/2012,79.6,79.6,-0.69,-0.24
5/4/2012,79.5,79.5,-0.53,-0.24
5/3/2012,79.22,79.22,-0.5,-0.24
5/2/2012,79.13,79.13,-0.54,-0.24
5/1/2012,78.86,78.86,-0.53,-0.24
4/30/2012,78.78,78.78,-0.54,-0.24
4/27/2012,78.71,78.71,-0.55,-0.24
4/26/2012,78.92,78.92,-0.55,-0.24
4/25/2012,79.01,79.01,-0.53,-0.24
4/24/2012,79.22,79.22,-0.52,-0.24
4/23/2012,79.42,79.42,-0.56,-0.24
4/20/2012,79.19,79.19,-0.56,-0.24
4/19/2012,79.56,79.56,-0.57,-0.25
4/18/2012,79.54,79.54,-0.57,-0.25
4/17/2012,79.48,79.48,-0.59,-0.25
4/16/2012,79.56,79.56,-0.59,-0.25
4/13/2012,79.89,79.89,-0.49,-0.25
4/12/2012,79.28,79.28,-0.44,-0.25
4/11/2012,79.8,79.8,-0.42,-0.25
4/10/2012,79.89,79.89,-0.18,-0.25
4/9/2012,79.73,79.73,-0.31,-0.25
4/6/2012,79.89,79.89,,
4/5/2012,80.08,80.08,-0.19,-0.25
4/4/2012,79.78,79.78,-0.22,-0.25
4/3/2012,79.48,79.48,-0.15,-0.25
4/2/2012,78.82,78.82,-0.31,-0.25
3/30/2012,79,79,-0.28,-0.25
3/29/2012,79.19,79.19,-0.31,-0.25
3/28/2012,79.13,79.13,-0.3,-0.25
3/27/2012,79.05,79.05,-0.33,-0.25
3/26/2012,78.98,78.98,-0.27,-0.25
3/23/2012,79.34,79.34,-0.26,-0.25
3/22/2012,79.74,79.74,-0.26,-0.25
3/21/2012,79.66,79.66,-0.28,-0.25
3/20/2012,79.59,79.59,-0.31,-0.25
3/19/2012,79.79,79.79,-0.3,-0.25
3/16/2012,79.79,79.79,-0.35,-0.25
3/15/2012,80.15,80.15,-0.37,-0.25
3/14/2012,80.56,80.56,-0.35,-0.25
3/13/2012,80.19,80.19,-0.54,-0.25
3/12/2012,79.89,79.89,-0.55,-0.25
3/9/2012,80.04,80.04,-0.73,-0.25
3/8/2012,79.14,79.14,-0.69,-0.25
3/7/2012,79.71,79.71,-0.67,-0.25
3/6/2012,79.87,79.87,-0.62,-0.25
3/5/2012,79.3,79.3,-0.67,-0.25
3/2/2012,79.4,79.4,-0.56,-0.25
3/1/2012,78.79,78.79,-0.57,-0.25
2/29/2012,78.74,78.74,-0.56,-0.25
2/28/2012,78.27,78.27,-0.58,-0.25
2/27/2012,78.57,78.57,-0.6,-0.25
2/24/2012,78.35,78.35,-0.56,-0.24
2/23/2012,78.82,78.82,-0.49,-0.24
2/22/2012,79.21,79.21,-0.5,-0.24
2/21/2012,79.04,79.04,-0.53,-0.24
2/20/2012,79.33,79.33,,
2/17/2012,79.33,79.33,-0.49,-0.24
2/16/2012,79.35,79.35,-0.45,-0.24
2/15/2012,79.67,79.67,-0.47,-0.24
2/14/2012,79.58,79.58,-0.54,-0.24
2/13/2012,78.95,78.95,-0.55,-0.24
2/10/2012,79.11,79.11,-0.52,-0.24
2/9/2012,78.57,78.57,-0.5,-0.24
2/8/2012,78.64,78.64,-0.49,-0.24
2/7/2012,78.58,78.58,-0.51,-0.24
2/6/2012,79.07,79.07,-0.5,-0.24
2/3/2012,78.92,78.92,-0.62,-0.24
2/2/2012,78.99,78.99,-0.52,-0.24
2/1/2012,78.92,78.92,-0.48,-0.24
1/31/2012,79.29,79.29,-0.53,-0.24
1/30/2012,79.17,79.17,-0.44,-0.24
1/27/2012,78.9,78.9,-0.45,-0.24
1/26/2012,79.39,79.39,-0.59,-0.24
1/25/2012,79.58,79.58,-0.58,-0.24
1/24/2012,79.87,79.87,-0.56,-0.24
1/23/2012,79.78,79.78,-0.59,-0.24
1/20/2012,80.22,80.22,-0.59,-0.24
1/19/2012,80.22,80.22,-0.56,-0.24
1/18/2012,80.61,80.61,-0.5,-0.24
1/17/2012,81.18,81.18,-0.48,-0.24
1/16/2012,81.52,81.52,,
1/13/2012,81.52,81.52,-0.45,-0.24
1/12/2012,80.77,80.77,-0.51,-0.24
1/11/2012,81.35,81.35,-0.57,-0.24
1/10/2012,80.81,80.81,-0.62,-0.24
1/9/2012,81.05,81.05,-0.64,-0.24
1/6/2012,81.25,81.25,-0.62,-0.24
1/5/2012,80.94,80.94,-0.69,-0.24
1/4/2012,80.13,80.13,-0.72,-0.24
1/3/2012,79.61,79.61,-0.69,-0.24
1/2/2012,80.18,80.18,,
12/30/2011,80.18,80.18,-0.74,-0.24
12/29/2011,80.49,80.49,-0.73,-0.24
12/28/2011,80.5,80.5,-0.78,-0.24
12/27/2011,79.8,79.8,-0.77,-0.24
12/26/2011,79.93,79.93,,
12/23/2011,79.93,79.93,-0.79,-0.24
12/22/2011,79.96,79.96,-0.78,-0.24
12/21/2011,80.02,80.02,-0.8,-0.24
12/20/2011,79.88,79.88,-0.79,-0.24
12/19/2011,80.25,80.25,-0.79,-0.24
12/16/2011,80.26,80.26,-0.79,-0.24
12/15/2011,80.32,80.32,-0.79,-0.24
12/14/2011,80.59,80.59,-0.78,-0.24
12/13/2011,80.24,80.24,-0.77,-0.24
12/12/2011,79.53,79.53,-0.77,-0.24
12/9/2011,78.63,78.63,-0.77,-0.24
12/8/2011,78.83,78.83,-0.77,-0.24
12/7/2011,78.48,78.48,-0.83,-0.24
12/6/2011,78.5,78.5,-0.84,-0.24
12/5/2011,78.57,78.57,-0.84,-0.24
12/2/2011,78.63,78.63,-0.84,-0.24
12/1/2011,78.33,78.33,-0.85,-0.24
11/30/2011,78.38,78.38,-0.85,-0.24
11/29/2011,79.01,79.01,-0.87,-0.24
11/28/2011,79.26,79.26,-0.89,-0.24
11/25/2011,79.69,79.69,-0.9,-0.24
11/24/2011,79.14,79.14,,
11/23/2011,79.14,79.14,-0.92,-0.24
11/22/2011,78.27,78.27,-0.91,-0.24
11/21/2011,78.3,78.3,-0.9,-0.24
11/18/2011,78.06,78.06,-0.91,-0.24
11/17/2011,78.28,78.28,-0.92,-0.24
11/16/2011,78.02,78.02,-0.93,-0.24
11/15/2011,77.87,77.87,-0.92,-0.24
11/14/2011,77.57,77.57,-0.9,-0.24
11/11/2011,76.94,76.94,-0.9,-0.24
11/10/2011,77.74,77.74,-0.91,-0.24
11/9/2011,77.93,77.93,-0.88,-0.24
11/8/2011,76.59,76.59,-0.87,-0.23
11/7/2011,76.96,76.96,-0.87,-0.23
11/4/2011,76.96,76.96,-0.89,-0.23
11/3/2011,76.67,76.67,-0.89,-0.23
11/2/2011,77.02,77.02,-0.89,-0.23
11/1/2011,77.26,77.26,-0.87,-0.23
10/31/2011,76.17,76.17,-0.76,-0.23
10/28/2011,75.07,75.07,-0.81,-0.22
10/27/2011,74.88,74.88,-0.8,-0.22
10/26/2011,76.25,76.25,-0.8,-0.22
10/25/2011,76.12,76.12,-0.82,-0.22
10/24/2011,76.03,76.03,-0.8,-0.22
10/21/2011,76.39,76.39,-0.77,-0.22
10/20/2011,76.97,76.97,-0.77,-0.22
10/19/2011,77.11,77.11,-0.82,-0.22
10/18/2011,77.14,77.14,-0.83,-0.22
10/17/2011,77.15,77.15,-0.82,-0.23
10/14/2011,76.62,76.62,-0.81,-0.23
10/13/2011,77,77,-0.81,-0.22
10/12/2011,76.99,76.99,-0.82,-0.22
10/11/2011,77.58,77.58,-0.82,-0.22
10/10/2011,77.49,77.49,-0.77,-0.22
10/7/2011,78.73,78.73,-0.75,-0.22
10/6/2011,78.63,78.63,-0.77,-0.22
10/5/2011,78.92,78.92,-0.75,-0.22
10/4/2011,79.6,79.6,-0.8,-0.21
10/3/2011,79.43,79.43,-0.74,-0.22
9/30/2011,78.55,78.55,-0.71,-0.22
9/29/2011,78.03,78.03,-0.72,-0.22
9/28/2011,77.85,77.85,-0.73,-0.22
9/27/2011,77.51,77.51,-0.73,-0.22
9/26/2011,78.36,78.36,-0.72,-0.22
9/23/2011,78.5,78.5,-0.73,-0.22
9/22/2011,78.45,78.45,-0.67,-0.22
9/21/2011,77.34,77.34,-0.7,-0.21
9/20/2011,77.02,77.02,-0.71,-0.21
9/19/2011,77.15,77.15,-0.7,-0.21
9/16/2011,76.6,76.6,-0.62,-0.21
9/15/2011,76.24,76.24,-0.61,-0.21
9/14/2011,76.83,76.83,-0.59,-0.21
9/13/2011,76.92,76.92,-0.59,-0.21
9/12/2011,77.58,77.58,-0.64,-0.21
9/9/2011,77.19,77.19,-0.6,-0.21
9/8/2011,76.25,76.25,-0.53,-0.2
9/7/2011,75.47,75.47,-0.43,-0.2
9/6/2011,75.95,75.95,-0.51,-0.2
9/5/2011,75.11,75.11,,
9/2/2011,74.76,74.76,-0.48,-0.2
9/1/2011,74.48,74.48,-0.44,-0.2
8/31/2011,74.12,74.12,-0.55,-0.2
8/30/2011,73.95,73.95,-0.55,-0.2
8/29/2011,73.72,73.72,-0.57,-0.2
8/26/2011,73.81,73.81,-0.55,-0.21
8/25/2011,74.28,74.28,-0.53,-0.2
8/24/2011,74.01,74.01,-0.54,-0.2
8/23/2011,73.89,73.89,-0.54,-0.2
8/22/2011,74.07,74.07,-0.53,-0.21
8/19/2011,74.01,74.01,-0.55,-0.21
8/18/2011,74.24,74.24,-0.49,-0.21
8/17/2011,73.67,73.67,-0.51,-0.21
8/16/2011,74.01,74.01,-0.51,-0.21
8/15/2011,73.84,73.84,-0.48,-0.21
8/12/2011,74.61,74.61,-0.48,-0.21
8/11/2011,74.68,74.68,-0.55,-0.21
8/10/2011,74.64,74.64,-0.57,-0.23
8/9/2011,74.61,74.61,-0.64,-0.25
8/8/2011,74.79,74.79,-0.78,-0.27
8/5/2011,74.6,74.6,-0.79,-0.32
8/4/2011,75.12,75.12,-0.7,-0.32
8/3/2011,74.04,74.04,-0.67,-0.32
8/2/2011,74.51,74.51,-0.65,-0.31
8/1/2011,74.26,74.26,-0.63,-0.32
7/29/2011,73.9,73.9,-0.61,-0.32
7/28/2011,74.22,74.22,-0.63,-0.32
7/27/2011,74.09,74.09,-0.57,-0.32
7/26/2011,73.47,73.47,-0.66,-0.31
7/25/2011,74.06,74.06,-0.69,-0.32
7/22/2011,74.2,74.2,-0.7,-0.32
7/21/2011,74.02,74.02,-0.65,-0.32
7/20/2011,74.79,74.79,-0.7,-0.32
7/19/2011,75.22,75.22,-0.72,-0.32
7/18/2011,75.48,75.48,-0.7,-0.32
7/15/2011,75.13,75.13,-0.6,-0.32
7/14/2011,75.25,75.25,-0.6,-0.3
7/13/2011,75.21,75.21,-0.71,-0.3
7/12/2011,75.81,75.81,-0.74,-0.3
7/11/2011,75.99,75.99,-0.68,-0.3
7/8/2011,75.18,75.18,-0.71,-0.3
7/7/2011,74.96,74.96,-0.68,-0.3
7/6/2011,75.12,75.12,-0.7,-0.3
7/5/2011,74.69,74.69,-0.66,-0.29
7/4/2011,74.28,74.28,,
7/1/2011,74.35,74.35,-0.69,-0.29
6/30/2011,74.3,74.3,-0.57,-0.29
6/29/2011,74.69,74.69,-0.54,-0.28
6/28/2011,75.06,75.06,-0.46,-0.28
6/27/2011,75.39,75.39,-0.46,-0.27
6/24/2011,75.67,75.67,-0.47,-0.27
6/23/2011,75.45,75.45,-0.5,-0.27
6/22/2011,74.78,74.78,-0.48,-0.27
6/21/2011,74.54,74.54,-0.45,-0.27
6/20/2011,75.03,75.03,-0.5,-0.26
6/17/2011,74.99,74.99,-0.54,-0.27
6/16/2011,75.75,75.75,-0.56,-0.27
6/15/2011,75.6,75.6,-0.41,-0.27
6/14/2011,74.33,74.33,-0.41,-0.26
6/13/2011,74.51,74.51,-0.38,-0.26
6/10/2011,74.8,74.8,-0.32,-0.26
6/9/2011,74.19,74.19,-0.4,-0.25
6/8/2011,73.93,73.93,-0.45,-0.25
6/7/2011,73.52,73.52,-0.45,-0.25
6/6/2011,73.95,73.95,-0.43,-0.25
6/3/2011,73.78,73.78,-0.45,-0.25
6/2/2011,74.33,74.33,-0.49,-0.26
6/1/2011,74.68,74.68,-0.6,-0.26
5/31/2011,74.64,74.64,-0.57,-0.25
5/30/2011,74.96,74.96,,
5/27/2011,74.95,74.95,-0.55,-0.25
5/26/2011,75.55,75.55,-0.54,-0.25
5/25/2011,75.93,75.93,-0.56,-0.25
5/24/2011,75.88,75.88,-0.59,-0.26
5/23/2011,76.1,76.1,-0.55,-0.26
5/20/2011,75.44,75.44,-0.53,-0.26
5/19/2011,75.12,75.12,-0.55,-0.25
5/18/2011,75.47,75.47,-0.65,-0.23
5/17/2011,75.4,75.4,-0.67,-0.22
5/16/2011,75.47,75.47,-0.77,-0.23
5/13/2011,75.76,75.76,-0.74,-0.23
5/12/2011,75.24,75.24,-0.73,-0.23
5/11/2011,75.33,75.33,-0.69,-0.23
5/10/2011,74.61,74.61,-0.63,-0.23
5/9/2011,74.74,74.74,-0.62,-0.23
5/6/2011,74.84,74.84,-0.67,-0.22
5/5/2011,74.19,74.19,-0.64,-0.21
5/4/2011,73.03,73.03,-0.67,-0.21
5/3/2011,73.14,73.14,-0.65,-0.22
5/2/2011,72.95,72.95,-0.64,-0.22
4/29/2011,72.93,72.93,-0.62,-0.22
4/28/2011,73.12,73.12,-0.61,-0.21
4/27/2011,73.52,73.52,-0.58,-0.22
4/26/2011,73.84,73.84,-0.53,-0.21
4/25/2011,73.99,73.99,-0.52,-0.22
4/22/2011,74,74,,
4/21/2011,74,74,-0.41,-0.22
4/20/2011,74.37,74.37,-0.24,-0.22
4/19/2011,75.03,75.03,-0.12,-0.21
4/18/2011,75.5,75.5,0.24,-0.21
4/15/2011,74.83,74.83,0.01,-0.21
4/14/2011,74.69,74.69,0.03,-0.21
4/13/2011,74.98,74.98,-0.17,-0.21
4/12/2011,74.85,74.85,-0.38,-0.21
4/11/2011,75.06,75.06,-0.36,-0.21
4/8/2011,75.07,75.07,-0.35,-0.21
4/7/2011,75.58,75.58,-0.37,-0.21
4/6/2011,75.51,75.51,-0.5,-0.21
4/5/2011,75.88,75.88,-0.5,-0.21
4/4/2011,75.91,75.91,-0.43,-0.21
4/1/2011,75.83,75.83,-0.44,-0.21
3/31/2011,75.86,75.86,-0.44,-0.21
3/30/2011,76.12,76.12,-0.44,-0.21
3/29/2011,76.25,76.25,-0.46,-0.21
3/28/2011,76.13,76.13,-0.48,-0.21
3/25/2011,76.22,76.22,-0.57,-0.21
3/24/2011,75.66,75.66,-0.5,-0.21
3/23/2011,75.79,75.79,-0.55,-0.21
3/22/2011,75.41,75.41,-0.51,-0.21
3/21/2011,75.4,75.4,-0.51,-0.21
3/18/2011,75.72,75.72,-0.52,-0.21
3/17/2011,76.04,76.04,-0.45,-0.22
3/16/2011,76.68,76.68,-0.4,-0.21
3/15/2011,76.33,76.33,-0.4,-0.21
3/14/2011,76.35,76.35,-0.42,-0.21
3/11/2011,76.78,76.78,-0.34,-0.22
3/10/2011,77.28,77.28,-0.11,-0.22
3/9/2011,76.72,76.72,-0.1,-0.21
3/8/2011,76.8,76.8,-0.17,-0.21
3/7/2011,76.5,76.5,-0.14,-0.21
3/4/2011,76.4,76.4,-0.12,-0.21
3/3/2011,76.48,76.48,-0.04,-0.21
3/2/2011,76.67,76.67,-0.03,-0.22
3/1/2011,77.05,77.05,-0.17,-0.21
2/28/2011,76.89,76.89,-0.18,-0.22
2/25/2011,77.28,77.28,-0.36,-0.21
2/24/2011,77.06,77.06,-0.38,-0.21
2/23/2011,77.41,77.41,-0.44,-0.22
2/22/2011,77.77,77.77,-0.5,-0.22
2/21/2011,77.69,77.69,,
2/18/2011,77.66,77.66,-0.52,-0.22
2/17/2011,78,78,-0.48,-0.22
2/16/2011,78.22,78.22,-0.48,-0.22
2/15/2011,78.57,78.57,-0.36,-0.22
2/14/2011,78.61,78.61,-0.37,-0.22
2/11/2011,78.46,78.46,-0.39,-0.22
2/10/2011,78.25,78.25,-0.32,-0.22
2/9/2011,77.64,77.64,-0.4,-0.22
2/8/2011,78,78,-0.4,-0.22
2/7/2011,78.03,78.03,-0.42,-0.22
2/4/2011,78.04,78.04,-0.46,-0.22
2/3/2011,77.75,77.75,-0.53,-0.22
2/2/2011,77.16,77.16,-0.38,-0.22
2/1/2011,77.07,77.07,-0.28,-0.22
1/31/2011,77.73,77.73,-0.2,-0.22
1/28/2011,78.13,78.13,0,-0.22
1/27/2011,77.73,77.73,0.01,-0.22
1/26/2011,77.9,77.9,0.02,-0.22
1/25/2011,78,78,0.02,-0.22
1/24/2011,78.05,78.05,0.03,-0.22
1/21/2011,78.21,78.21,0.06,-0.22
1/20/2011,78.82,78.82,0.09,-0.21
1/19/2011,78.64,78.64,0.04,-0.21
1/18/2011,78.96,78.96,0.05,-0.22
1/17/2011,79.34,79.34,,
1/14/2011,79.16,79.16,-0.01,-0.21
1/13/2011,79.19,79.19,-0.11,-0.22
1/12/2011,80.03,80.03,-0.07,-0.22
1/11/2011,80.85,80.85,-0.06,-0.21
1/10/2011,80.88,80.88,-0.06,-0.21
1/7/2011,81.01,81.01,-0.05,-0.21
1/6/2011,80.79,80.79,0.02,-0.21
1/5/2011,80.26,80.26,-0.09,-0.21
1/4/2011,79.44,79.44,-0.07,-0.21
1/3/2011,79.13,79.13,-0.16,-0.21
12/31/2010,79.03,79.03,-0.22,-0.22
12/30/2010,79.52,79.52,-0.33,-0.21
12/29/2010,79.8,79.8,-0.43,-0.22
12/28/2010,80.36,80.36,-0.47,-0.22
12/27/2010,80.37,80.37,-0.46,-0.22
12/24/2010,80.5,80.5,,
12/23/2010,80.5,80.5,-0.54,-0.22
12/22/2010,80.73,80.73,-0.47,-0.22
12/21/2010,80.72,80.72,-0.58,-0.22
12/20/2010,80.63,80.63,-0.59,-0.21
12/17/2010,80.37,80.37,-0.59,-0.21
12/16/2010,80.18,80.18,-0.62,-0.22
12/15/2010,80.26,80.26,-0.59,-0.22
12/14/2010,79.37,79.37,-0.65,-0.22
12/13/2010,79.28,79.28,-0.72,-0.22
12/10/2010,80.07,80.07,-0.64,-0.22
12/9/2010,80.07,80.07,-0.65,-0.22
12/8/2010,80,80,-0.64,-0.22
12/7/2010,79.86,79.86,-0.65,-0.22
12/6/2010,79.57,79.57,-0.65,-0.22
12/3/2010,79.38,79.38,-0.68,-0.21
12/2/2010,80.3,80.3,-0.71,-0.21
12/1/2010,80.71,80.71,-0.66,-0.21
11/30/2010,81.19,81.19,-0.66,-0.21
11/29/2010,80.83,80.83,-0.68,-0.21
11/26/2010,80.36,80.36,-0.67,-0.22
11/25/2010,79.87,79.87,,
11/24/2010,79.87,79.87,-0.66,-0.22
11/23/2010,79.68,79.68,-0.59,-0.22
11/22/2010,78.68,78.68,-0.57,-0.22
11/19/2010,78.5,78.5,-0.57,-0.22
11/18/2010,78.62,78.62,-0.52,-0.22
11/17/2010,79.08,79.08,-0.52,-0.21
11/16/2010,79.21,79.21,-0.52,-0.21
11/15/2010,78.52,78.52,-0.62,-0.21
11/12/2010,78.08,78.08,-0.73,-0.21
11/11/2010,78.22,78.22,-0.71,-0.22
11/10/2010,77.63,77.63,-0.65,-0.21
11/9/2010,77.44,77.44,-0.64,-0.21
11/8/2010,77.03,77.03,-0.63,-0.22
11/5/2010,76.55,76.55,-0.68,-0.22
11/4/2010,75.88,75.88,-0.7,-0.22
11/3/2010,76.48,76.48,-0.69,-0.21
11/2/2010,76.72,76.72,-0.65,-0.21
11/1/2010,77.3,77.3,-0.65,-0.21
10/29/2010,77.27,77.27,-0.66,-0.21
10/28/2010,77.31,77.31,-0.72,-0.21
10/27/2010,78.15,78.15,-0.71,-0.21
10/26/2010,77.71,77.71,-0.71,-0.21
10/25/2010,77.1,77.1,-0.71,-0.21
10/22/2010,77.47,77.47,-0.7,-0.21
10/21/2010,77.42,77.42,-0.71,-0.21
10/20/2010,77.17,77.17,-0.7,-0.21
10/19/2010,78.18,78.18,-0.53,-0.21
10/18/2010,76.93,76.93,-0.44,-0.2
10/15/2010,77.04,77.04,-0.4,-0.2
10/14/2010,76.65,76.65,-0.46,-0.2
10/13/2010,77.07,77.07,-0.46,-0.2
10/12/2010,77.36,77.36,-0.41,-0.2
10/11/2010,77.44,77.44,-0.36,-0.2
10/8/2010,77.33,77.33,-0.42,-0.2
10/7/2010,77.39,77.39,-0.39,-0.2
10/6/2010,77.39,77.39,-0.38,-0.2
10/5/2010,77.75,77.75,-0.29,-0.2
10/4/2010,78.45,78.45,-0.36,-0.2
10/1/2010,78.09,78.09,-0.37,-0.2
9/30/2010,78.72,78.72,-0.33,-0.2
9/29/2010,78.69,78.69,-0.42,-0.2
9/28/2010,79.01,79.01,-0.43,-0.2
9/27/2010,79.34,79.34,-0.47,-0.2
9/24/2010,79.39,79.39,-0.38,-0.2
9/23/2010,80.01,80.01,-0.32,-0.2
9/22/2010,79.83,79.83,-0.39,-0.2
9/21/2010,80.44,80.44,-0.48,-0.2
9/20/2010,81.33,81.33,-0.51,-0.2
9/17/2010,81.4,81.4,-0.51,-0.2
9/16/2010,81.24,81.24,-0.53,-0.2
9/15/2010,81.49,81.49,-0.56,-0.2
9/14/2010,81.08,81.08,-0.66,-0.2
9/13/2010,81.91,81.91,-0.63,-0.2
9/10/2010,82.7,82.7,-0.64,-0.2
9/9/2010,82.67,82.67,-0.65,-0.2
9/8/2010,82.58,82.58,-0.74,-0.2
9/7/2010,82.82,82.82,-0.72,-0.2
9/6/2010,82.04,82.04,,
9/3/2010,82.1,82.1,-0.69,-0.2
9/2/2010,82.46,82.46,-0.65,-0.2
9/1/2010,82.52,82.52,-0.56,-0.2
8/31/2010,83.2,83.2,-0.52,-0.2
8/30/2010,83.16,83.16,-0.5,-0.2
8/27/2010,82.92,82.92,-0.6,-0.2
